"","City","State","Site.Num","Date.Local","O3.Mean"
"566","New York","New York",124,2003-04-09,0.024923
"567","New York","New York",124,2003-04-10,0.028917
"568","New York","New York",124,2003-04-11,0.024
"569","New York","New York",124,2003-04-12,0.030875
"570","New York","New York",124,2003-04-13,0.026
"571","New York","New York",124,2003-04-14,0.0288
"572","New York","New York",124,2003-04-15,0.024
"573","New York","New York",124,2003-04-16,0.045708
"574","New York","New York",124,2003-04-17,0.033167
"575","New York","New York",124,2003-04-18,0.027583
"576","New York","New York",124,2003-04-19,0.027292
"577","New York","New York",124,2003-04-20,0.032542
"578","New York","New York",124,2003-04-21,0.023958
"579","New York","New York",124,2003-04-22,0.015792
"580","New York","New York",124,2003-04-23,0.022
"581","New York","New York",124,2003-04-24,0.029917
"582","New York","New York",124,2003-04-25,0.042938
"583","New York","New York",124,2003-04-26,0.035167
"584","New York","New York",124,2003-04-27,0.022708
"585","New York","New York",124,2003-04-28,0.027458
"586","New York","New York",124,2003-04-29,0.020792
"587","New York","New York",124,2003-04-30,0.029292
"588","New York","New York",124,2003-05-01,0.0245
"589","New York","New York",124,2003-05-02,0.020125
"590","New York","New York",124,2003-05-03,0.030708
"591","New York","New York",124,2003-05-04,0.016917
"592","New York","New York",124,2003-05-05,0.023375
"593","New York","New York",124,2003-05-06,0.014
"594","New York","New York",124,2003-05-07,0.020417
"595","New York","New York",124,2003-05-08,0.015042
"596","New York","New York",124,2003-05-09,0.004167
"597","New York","New York",124,2003-05-10,0.00675
"598","New York","New York",124,2003-05-11,0.02425
"599","New York","New York",124,2003-05-12,0.015
"600","New York","New York",124,2003-05-13,0.015542
"601","New York","New York",124,2003-05-14,0.013292
"602","New York","New York",124,2003-05-15,0.0255
"603","New York","New York",124,2003-05-16,0.023292
